Siruta,Localitate,Media
78604,Aninoasa,0.232945
77313,Tudor Vladimirescu,0.23288
155546,Balint,0.232785
76139,Cuca,0.2326757142857143
62903,Seimeni,0.23265571428571433
44113,Surdila-Gaiseanca,0.23245142857142856
82555,Turburea,0.23224000000000003
77288,Suceveni,0.23169928571428572
105776,Valea Dragului,0.23162214285714286
85877,Subcetate,0.2316114285714286
94535,Suditi,0.23157142857142854
37217,Durnesti,0.23146714285714287
116126,Chiheru De Jos,0.23135928571428574
22941,Horgesti,0.23120142857142856
74073,Scaesti,0.2311292857142857
139937,Agrij,0.23100428571428575
21560,Bogdanesti,0.23097928571428566
51626,Brebu,0.23094214285714282
161552,Bestepe,0.23091214285714287
130124,Vulpeni,0.23084285714285716
122392,Dragomiresti,0.23084
163681,Duda-Epureni,0.23068714285714287
108614,Rona De Jos,0.23055000000000003
94312,Roseti,0.23029928571428568
100273,Bals,0.23028785714285713
19249,Tigveni,0.23024571428571433
30871,Sacadat,0.23011857142857142
160172,Chilia Veche,0.23002785714285715
74242,Sopot,0.22991142857142857
98300,Oteleni,0.22976142857142862
179784,Boranesti,0.22975428571428566
64942,Valcele,0.22961357142857144
6547,Radesti,0.22957928571428574
75668,Baleni,0.2295664285714286
127019,Farcasele,0.2295535714285714
169404,Danicei,0.22952499999999998
132645,Chiojdeanca,0.22948357142857143
30229,Olcea,0.2294592857142857
71126,Bralostita,0.2293
44462,Visani,0.22927071428571427
169039,Cernisoara,0.22925357142857142
130311,Ghimpeteni,0.22916142857142857
170792,Lapusata,0.22912500000000002
90725,Rachitova,0.2290021428571428
88216,Batrana,0.229
179926,Rascaeti,0.2289921428571429
88546,Branisca,0.22887857142857143
130302,Gavanesti,0.2288528571428571
44505,Viziru,0.22877285714285717
132379,Boldesti-Gradistea,0.22875714285714288
61256,Ciobanu,0.22863142857142857
11502,Olari,0.2286142857142857
97090,Golaiesti,0.22851142857142856
158733,Sanpetru Mare,0.22849142857142857
138734,Santau,0.22846500000000006
57314,Catcau,0.2284142857142857
178545,Vizantea-Livezi,0.2283792857142857
16365,Darmanesti,0.22826642857142856
163137,Costesti,0.2282335714285714
178046,Tamboesti,0.22817642857142853
29001,Curtuiseni,0.22814
154834,Tiganesti,0.22812785714285713
13301,Oras Mioveni,0.22802642857142857
103309,Gogosari,0.22797
51243,Armenis,0.2279657142857143
79157,Borascu,0.22795714285714283
161151,Peceneaga,0.22758142857142855
74411,Teslui,0.22749285714285716
6592,Rametea,0.22747642857142855
110027,Obarsia-Closani,0.2264264285714286
14673,Boteni,0.22634142857142855
126503,Cungrea,0.2261664285714286
136269,Vadu Sapat,0.22614785714285718
138805,Sauca,0.22605
135315,Starchiojd,0.22599999999999998
92872,Andrasesti,0.2259092857142857
25291,Scorteni,0.22588428571428573
63334,Fantanele,0.22587071428571429
70673,Amarastii De Sus,0.22524999999999995
160528,Horia,0.2252178571428571
39836,Vorniceni,0.22514214285714287
66401,Bilciuresti,0.2251364285714286
142710,Somes-Odorhei,0.22510785714285714
113466,Rogova,0.22507142857142853
121938,Brusturi,0.2250585714285714
24276,Pargaresti,0.2248164285714286
79932,Cruset,0.22477071428571427
166137,Suletea,0.2245792857142857
151246,Zamostea,0.22451285714285715
93441,Dorobantu,0.22451214285714285
54617,Zavoi,0.22446642857142857
122613,Faurei,0.22431642857142856
165336,Poienesti,0.22412499999999996
167286,Dodesti,0.2240407142857143
169306,Creteni,0.2239092857142857
53639,Ramna,0.22375499999999995
51877,Constantin Daicoviciu,0.22355071428571424
151996,Balaci,0.2235292857142857
107546,Calinesti,0.22348428571428572
141946,Marca,0.22340000000000002
178313,Valea Sarii,0.2230414285714286
50399,Valcelele,0.22300785714285717
159482,Valcani,0.22271
105829,Vasilati,0.22269999999999998
31208,Spinus,0.22259642857142856
53130,Luncavita,0.2225471428571429
123013,Icusesti,0.2225357142857143
59498,Sanmartin,0.22233285714285714
100362,Ciohorani,0.222285
130231,Vulturesti,0.2222064285714286
112995,Ponoarele,0.222185
72221,Dranic,0.22186857142857144
127126,Giuvarasti,0.22185571428571427
141786,Letca,0.22178857142857145
172894,Salatrucel,0.22157
152038,Babaita,0.22140785714285713
93995,Mihail Kogalniceanu,0.22139714285714285
110820,Breznita-Ocol,0.22136642857142855
64719,Poian,0.22131214285714282
103354,Gostinu,0.22124285714285716
152662,Crangu,0.221225
128962,Spineni,0.22118214285714283
168960,Bunesti,0.2211421428571429
94429,Scanteia,0.221115
138351,Orasu Nou,0.2210864285714286
141081,Fildu De Jos,0.22064857142857147
97722,Lungani,0.22060785714285716
76004,Corni,0.2205742857142857
166770,Vinderei,0.22041714285714284
61005,Aliman,0.2204142857142857
108035,Dumbravita,0.22009785714285715
163057,Coroiesti,0.21996214285714283
28889,Cristioru De Jos,0.21983642857142854
153400,Nasturelu,0.21978714285714288
64265,Dobarlau,0.21973214285714285
75864,Cavadinesti,0.21971999999999997
11236,Hasmas,0.21967214285714284
154415,Stejaru,0.2196557142857143
66955,Cornatelu,0.21962714285714283
104341,Nicolae Balcescu,0.2195642857142857
98603,Prisacani,0.21952928571428573
130286,Balteni,0.2194785714285714
159525,Otelec,0.21947071428571427
91535,Toplita,0.21943214285714285
142774,Surduc,0.21941000000000002
105623,Ulmi,0.21934785714285712
12091,Oras Santana,0.2193092857142857
34155,Parva,0.21930000000000002
21506,Blagesti,0.2192214285714286
116723,Faragau,0.21920857142857145
37850,Leorda,0.21920785714285715
167295,Feresti,0.21913857142857143
24837,Rachitoasa,0.21912785714285715
41417,Mandra,0.21910000000000002
77509,Varlezi,0.21884857142857148
91731,General Berthelot,0.21880357142857143
38679,Rauseni,0.21866071428571435
43242,Gemenele,0.2184457142857143
166057,Stefan Cel Mare,0.2183178571428571
138770,Sacaseni,0.21820571428571428
86749,Carjiti,0.21820357142857144
15402,Cetateni,0.217895
37734,Hlipiceni,0.21786714285714284
139009,Tarna Mare,0.21783071428571427
108204,Ieud,0.21763000000000002
147054,Bogdanesti,0.21747428571428573
50564,Florica,0.21743571428571426
10765,Ususau,0.21724785714285716
162871,Botesti,0.21690142857142855
105222,Sohatu,0.21689714285714284
82243,Stejari,0.2168914285714286
99370,Sipote,0.21678285714285717
98257,Movileni,0.2166992857142857
163789,Epureni,0.21652142857142856
100754,Adancata,0.21652
35152,Tarlisua,0.21634357142857147
137032,Berveni,0.21622500000000003
18411,Recea,0.21616999999999997
110535,Balacita,0.21605785714285716
62823,Saraiu,0.2159542857142857
94223,Perisoru,0.21578214285714278
86222,Ulies,0.21567142857142857
32045,Viisoara,0.21563071428571431
145382,Rau Sadului,0.21562428571428566
173686,Sirineasa,0.21548928571428574
59657,Suatu,0.21548071428571425
152528,Ciolanesti,0.2152607142857143
110946,Burila Mare,0.21524071428571429
44435,Victoria,0.21495214285714284
154978,Zambreasca,0.21489714285714284
145220,Pauca,0.21475642857142854
125098,Dochia,0.21474142857142856
142550,Salatig,0.21472999999999995
64390,Haghig,0.21468857142857142
145998,Vurpar,0.2146764285714286
33729,Magura Ilvei,0.21454285714285715
130062,Voineasa,0.21454
105455,Tamadau Mare,0.21439500000000003
61951,Ion Corvin,0.2143364285714286
122249,Damuc,0.21413214285714283
76763,Namoloasa,0.2138992857142857
56327,Buza,0.2138921428571429
12402,Sistarovat,0.21385428571428572
159507,Pesac,0.21384285714285717
103087,Gaiseni,0.2138085714285715
63553,Comandau,0.21372785714285714
113493,Salcia,0.2133721428571429
94045,Milosesti,0.213265
12288,Silindia,0.21319571428571424
147580,Calafindesti,0.21319142857142856
131988,Alunis,0.21316928571428573
159883,C.a. Rosetti,0.2131078571428571
74923,Intorsura,0.21306571428571427
4703,Hoparta,0.21306214285714284
64096,Bretcu,0.2130592857142857
166985,Vulturesti,0.21299714285714286
51662,Brebu Nou,0.2129192857142857
99539,Todiresti,0.21274357142857145
67167,Crangurile,0.21268642857142853
38731,Ripiceni,0.21255928571428573
64568,Moacsa,0.21231428571428568
78926,Berlesti,0.21220214285714284
153623,Plopii-Slavitesti,0.21189785714285714
97465,Helesteni,0.21168000000000003
126148,Cilieni,0.2116357142857143
171209,Madulari,0.21151142857142854
41284,Jibert,0.2115092857142857
154282,Silistea-Gumesti,0.21149500000000002
154914,Viisoara,0.21123857142857144
115236,Atintis,0.210975
100086,Vanatori,0.21078642857142854
144651,Iacobeni,0.21065
53577,Prigor,0.21062214285714284
126077,Bucinisu,0.2104592857142857
163734,Dumesti,0.21035357142857142
112548,Jiana,0.21016714285714286
153589,Pietrosani,0.21007785714285715
135226,Secaria,0.21004928571428572
129567,Traian,0.20998428571428568
135850,Tinosu,0.20980714285714286
154709,Toporu,0.20977000000000004
143922,Apoldu De Jos,0.20976714285714282
53167,Lupac,0.20972214285714288
93851,Lehliu,0.20951857142857142
118469,Nades,0.20949428571428572
89687,Gurasada,0.2094842857142857
67675,Hulubesti,0.20944357142857142
104387,Niculesti,0.20941642857142856
178885,Negrilesti,0.2093721428571429
29243,Draganesti,0.2091285714285714
6930,Rosia De Secas,0.20866214285714288
144964,Merghindeal,0.20857714285714285
43867,Salcia Tudor,0.2085657142857143
129095,Stoenesti,0.20841785714285718
152564,Contesti,0.208315
74616,Vela,0.20825928571428567
54350,Tarnova,0.20822928571428576
127812,Oboga,0.208155
130026,Vladila,0.2079757142857143
91054,Sarmizegetusa,0.20793142857142852
50987,Ocna De Fier,0.2076957142857143
79497,Capreni,0.2075592857142857
155136,Purani,0.20754
164892,Miclesti,0.20729714285714282
143888,Altina,0.207205
129585,Tufeni,0.20693571428571428
171101,Maciuca,0.206875
100326,Harmanesti,0.20677857142857145
61826,Ghindaresti,0.2066407142857143
92907,Balaciu,0.20662357142857143
164197,Hoceni,0.20661357142857145
27908,Buduslau,0.2064714285714286
179962,Galbinasi,0.20639642857142856
31379,Sinteu,0.20635999999999996
107582,Cernesti,0.2057892857142857
178750,Vrancioaia,0.20571928571428574
154585,Tatarastii De Jos,0.20560142857142857
180055,Crivat,0.20541571428571426
164393,Ivanesti,0.2054085714285714
137443,Craidorolt,0.20530714285714288
153829,Putineiu,0.20515285714285716
152617,Crangeni,0.20505571428571429
80043,Danciulesti,0.2050385714285715
81656,Samarinesti,0.20485714285714285
127938,Orlea,0.20482285714285714
172992,Sinesti,0.20476285714285716
155145,Saelele,0.20473928571428573
93646,Giurgeni,0.2046464285714286
4106,Calnic,0.20457285714285714
51305,Bania,0.2045707142857143
172698,Rosiile,0.20454214285714284
51546,Bolvasnita,0.204535
160779,Maliuc,0.2044764285714286
27506,Boianu Mare,0.20437071428571432
152127,Bogdana,0.20412285714285713
19212,Teiu,0.2040071428571429
32884,Cetate,0.20400714285714286
104886,Sarulesti,0.20371571428571428
165817,Rosiesti,0.20360285714285714
127144,Gostavatu,0.2035564285714286
49643,Tisau,0.20348571428571427
77595,Cuza Voda,0.2034357142857143
38492,Paltinis,0.20331785714285713
138538,Pir,0.20329999999999998
74028,Salcuta,0.20327714285714285
127625,Morunglav,0.20324071428571427
58990,Ploscos,0.2029064285714286
46910,Glodeanu-Silistea,0.20245285714285718
38241,Mihalaseni,0.20218714285714287
107190,Basesti,0.20188285714285711
179766,Isvoarele,0.2017992857142857
142499,Rus,0.20128857142857143
160476,Hamcearca,0.20127928571428572
61737,Dobromir,0.20096571428571428
72276,Farcas,0.20083357142857142
170168,Glavile,0.20063285714285714
69394,Visinesti,0.20052928571428572
24999,Rosiori,0.2000928571428571
146012,Alma,0.20006928571428578
52721,Domasnea,0.20006142857142858
48922,Racoviteni,0.20003714285714283
120138,Vatava,0.20000642857142856
172279,Pesceana,0.19991571428571434
101724,Cascioarele,0.19984285714285713
105348,Stoenesti,0.19977714285714288
154996,Nenciulesti,0.19964642857142859
37958,Manoleasa,0.19958857142857145
64997,Varghis,0.19954071428571432
10346,Carand,0.19946999999999998
151709,Ciuperceni,0.19943714285714284
32027,Oras Valea Lui Mihai,0.19927071428571427
45361,Boldu,0.19909928571428573
171021,Malaia,0.19901785714285714
34477,Sanmihaiu De Campie,0.1989985714285714
9019,Cut,0.19897
163832,Falciu,0.19894428571428574
75356,Beresti-Meria,0.19883785714285715
134336,Pacureti,0.19861642857142855
148202,Dorna Candrenilor,0.1985442857142857
119803,Sincai,0.19837
123709,Poienari,0.19825928571428572
36202,Avrameni,0.19813642857142857
166672,Vetrisoaia,0.19808571428571428
103764,Ileana,0.19805285714285717
78472,Albeni,0.19775428571428574
154521,Talpa,0.19756500000000002
179855,Gardani,0.19743785714285716
149101,Horodnic De Jos,0.19736214285714285
166182,Tanacu,0.19725857142857142
166315,Tatarani,0.19706714285714289
105972,Vanatorii Mici,0.1970464285714286
33603,Lunca Ilvei,0.19702142857142854
143959,Arpasu De Jos,0.19701499999999997
145738,Seica Mica,0.1969935714285714
174085,Valea Mare,0.1969514285714285
31565,Tarcea,0.19673785714285716
178947,Obrejita,0.19671999999999998
62672,Pecineaga,0.1966707142857143
51387,Berliste,0.19666071428571427
169547,Dragoesti,0.1966314285714286
90208,Luncoiu De Jos,0.19659071428571423
115771,Bichis,0.1965107142857143
167311,Pochidia,0.19629
167035,Vutcani,0.19579714285714284
36756,Corni,0.19571285714285716
140770,Cristolt,0.19556714285714288
129246,Serbanesti,0.1955292857142857
128659,Schitu,0.19534785714285713
72533,Giurgita,0.19520857142857143
179695,Simisna,0.19507499999999997
72819,Grecesti,0.19505500000000003
82680,Tantareni,0.19485214285714286
26353,Odobesti,0.19473071428571426
74883,Dobrotesti,0.19471928571428573
42824,Baraganul,0.19464357142857144
159491,Livezile,0.19455214285714284
126022,Brancoveni,0.194495
128178,Parscoveni,0.1944814285714286
53755,Sacu,0.19428857142857142
180000,Platonesti,0.19425142857142855
159945,Carcaliu,0.1940521428571429
155154,Uda-Clocociov,0.1939807142857143
38811,Roma,0.19365357142857142
116395,Cucerdea,0.19361071428571427
81754,Sacelu,0.19357642857142857
46439,Colti,0.19351499999999996
161286,Smardan,0.19343571428571432
80711,Licurici,0.19341571428571427
165979,Stanilesti,0.19303571428571428
107118,Baita De Sub Codru,0.19292857142857142
127563,Milcov,0.19280071428571427
42058,Teliu,0.19273785714285713
149584,Musenita,0.1926992857142857
163324,Deleni,0.1926392857142857
90119,Lunca Cernii De Jos,0.19256571428571428
134853,Provita De Jos,0.19215285714285715
44060,Stancuta,0.19194142857142854
155118,Fantanele,0.19177857142857144
154932,Vartoape,0.1914742857142857
34360,Romuli,0.1914192857142857
96334,Coarnele Caprei,0.19121428571428573
141312,Halmasd,0.19095785714285718
151549,Hartop,0.19075714285714288
44202,Traian,0.19054571428571426
150702,Ulma,0.19051142857142858
143502,Poplaca,0.19037714285714286
129718,Vadastra,0.1901714285714286
152993,Frumoasa,0.19003214285714284
111685,Floresti,0.18996714285714283
42842,Bertestii De Jos,0.18984500000000004
151763,Lita,0.18983214285714284
81497,Rosia De Amaradia,0.18978499999999995
77601,Suhurlui,0.18975499999999998
61452,Comana,0.18964285714285717
127858,Oporelu,0.18929857142857145
72098,Dobresti,0.18920928571428575
45673,Buda,0.18916214285714283
132681,Ciorani,0.18887285714285712
125677,Baldovinesti,0.18885714285714286
37912,Lunca,0.1886714285714286
10239,Brazii,0.1885992857142857
11664,Petris,0.18859857142857145
72150,Dragotesti,0.18855714285714284
94606,Ulmu,0.18837571428571429
175509,Chiojdeni,0.18828428571428574
4302,Farau,0.1879607142857143
77126,Scanteiesti,0.18792642857142858
23047,Huruiesti,0.1878442857142857
112030,Gruia,0.18761857142857144
104083,Luica,0.18747642857142857
33881,Milas,0.18742714285714288
164062,Garceni,0.18737928571428575
38893,Santa Mare,0.18720928571428574
136250,Olari,0.1869114285714286
71812,Cioroiasi,0.18672071428571432
101804,Chirnogi,0.18655142857142853
96904,Dolhesti,0.186475
25932,Ungureni,0.18630785714285716
94768,Vlad Tepes,0.18611142857142857
39532,Unteni,0.18576
75613,Balasesti,0.18530571428571432
127901,Optasi-Magura,0.18527285714285716
154139,Seaca,0.1852557142857143
104975,Schitu,0.18523357142857141
171995,Pausesti,0.185
80560,Ionesti,0.18494357142857143
129282,Stefan Cel Mare,0.18486714285714287
22665,Gaiceana,0.18484642857142858
126406,Crampoia,0.1848435714285714
153972,Saceni,0.18436142857142856
124331,Stanita,0.18424714285714283
25488,Solont,0.1841185714285714
159455,Saravale,0.18407571428571426
118094,Magherani,0.18387857142857142
43180,Galbenu,0.18378857142857144
171931,Otesani,0.1834171428571429
46554,Cozieni,0.18321642857142859
170685,Ladesti,0.18305214285714286
178475,Vintileasca,0.18302285714285715
155662,Bara,0.18286785714285717
52696,Dognecea,0.18283142857142856
111916,Greci,0.18272428571428573
93325,Dichiseni,0.18265571428571428
158804,Stiuca,0.1825907142857143
132841,Cosminele,0.18250571428571427
6271,Poiana Vadului,0.18229928571428572
37057,Dangeni,0.18227999999999997
18162,Popesti,0.1822635714285714
162559,Blagesti,0.18188428571428572
6627,Ramet,0.18187714285714288
154344,Slobozia Mandra,0.18153785714285717
129763,Valeni,0.18146500000000002
68253,Morteni,0.18113071428571428
52909,Garnic,0.1811292857142857
44989,Balaceanu,0.18108928571428576
63170,Vulturu,0.18103500000000003
3958,Cetatea De Balta,0.18099857142857143
97394,Grozesti,0.18091285714285713
84380,Darjiu,0.18091285714285713
38544,Pomarla,0.18090857142857142
112334,Ilovita,0.18083357142857143
179882,Ciumesti,0.18069571428571427
4268,Dostat,0.18055357142857145
156151,Brestovat,0.1803942857142857
173855,Tetoiu,0.18005142857142856
102838,Frasinet,0.17996785714285715
74135,Seaca De Padure,0.1797142857142857
130320,Gradinile,0.17971357142857142
179944,Runcu Salvei,0.17954928571428572
109425,Vima Mica,0.17952285714285715
47300,Luciu,0.17946714285714283
159437,Parta,0.17934857142857144
39792,Vlasinesti,0.17934214285714287
58794,Palatca,0.17926214285714287
70968,Botosesti-Paia,0.17914714285714278
38580,Prajeni,0.1789607142857143
65147,Dalnic,0.17896071428571428
93209,Cocora,0.17889785714285716
38321,Mileanca,0.17884928571428568
157273,Giera,0.17858857142857149
105794,Valea Macrisului,0.17851714285714285
154308,Sarbeni,0.17847000000000005
152582,Cosmesti,0.1784264285714286
103372,Gostinari,0.17835857142857142
6119,Ocolis,0.17813857142857142
74891,Galiciuica,0.17811714285714286
130375,Visina Noua,0.17782857142857145
174218,Voicesti,0.1777878571428572
77028,Priponesti,0.17764000000000002
72579,Gangiova,0.17754714285714285
42472,Holbav,0.1773735714285714
99058,Sinesti,0.17713642857142856
177469,Reghiu,0.17713071428571428
49439,Scutelnici,0.17702
43812,Rosiori,0.1768685714285714
111550,Darvari,0.17674857142857142
178965,Spulber,0.17660142857142855
77475,Valea Marului,0.1765314285714286
155092,Beuca,0.17643714285714288
95943,Bivolari,0.17623000000000003
25629,Strugari,0.17617428571428567
42156,Ungra,0.17613571428571428
62949,Silistea,0.17593785714285715
116171,Coroisanmartin,0.17586357142857142
53023,Iablanita,0.17548714285714287
128472,Radomiresti,0.17543999999999998
167268,Ciocani,0.17542999999999997
52160,Cornereva,0.17523571428571433
126674,Dobretu,0.17480571428571423
151567,Ciprian Porumbescu,0.17466857142857142
36907,Cristesti,0.1744278571428571
52856,Forotic,0.17433071428571428
45959,Catina,0.17409999999999998
100923,Axintele,0.17403714285714286
96940,Dumesti,0.17395785714285714
26118,Vultureni,0.17367000000000002
144410,Bruiu,0.17331285714285713
42076,Ticusu,0.17302499999999998
64005,Brates,0.17300928571428573
90262,Martinesti,0.17300285714285715
24089,Parincea,0.17271071428571427
20048,Raca,0.1725407142857143
160323,Dorobantu,0.1724142857142857
166707,Viisoara,0.17239
71536,Carpen,0.1723585714285714
96147,Ceplenita,0.17206928571428567
48227,Panatau,0.17195142857142856
167259,Pogonesti,0.17181
139358,Vetis,0.17164357142857137
22059,Cotofanesti,0.17161714285714288
144456,Chirpar,0.1714871428571428
152270,Bujoreni,0.17146214285714287
153124,Lisa,0.1713157142857143
158136,Pietroasa,0.17112214285714286
128864,Seaca,0.17092142857142859
23127,Izvoru Berheciului,0.1707807142857143
77260,Smulti,0.17074000000000003
130339,Gura Padinii,0.17060214285714287
96593,Cozmesti,0.17057785714285714
113625,Sisesti,0.1704985714285714
127322,Icoana,0.17042357142857142
165069,Oltenesti,0.17042071428571431
162194,Banca,0.17036785714285715
55623,Alunis,0.17033785714285712
168309,Amarasti,0.17033357142857142
36499,Calarasi,0.17021714285714287
143067,Zalha,0.17006214285714288
53345,Naidas,0.1696757142857143
174496,Titesti,0.16953642857142862
150891,Valea Moldovei,0.1695142857142857
157969,Ohaba Lunga,0.16913928571428574
78828,Barbatesti,0.16886500000000002
152948,Furculesti,0.16873714285714286
102641,Dragoesti,0.16872857142857142
120478,Chibed,0.1686978571428571
110875,Brosteni,0.16869357142857141
154754,Trivalea-Mosteni,0.16810642857142857
155083,Beciu,0.16806285714285715
14753,Bradulet,0.16797357142857144
128524,Redea,0.1678785714285714
66223,Barbuletu,0.16787
17398,Mirosi,0.1677392857142857
97875,Mironeasa,0.16761142857142858
129040,Sprancenata,0.1675314285714286
174511,Lacusteni,0.1674314285714286
104788,Rasuceni,0.16705214285714284
68976,Uliesti,0.16675
77082,Rediu,0.16647357142857144
52062,Copacele,0.16592285714285712
150221,Siminicea,0.16591857142857142
63937,Borosneu Mare,0.1653657142857143
179828,Rosiori,0.1652992857142857
63045,Topalu,0.16524214285714287
107270,Bistra,0.16520428571428572
36532,Concesti,0.16513000000000003
108366,Oarta De Jos,0.1651264285714286
71723,Cernatesti,0.16498357142857142
107083,Asuaju De Sus,0.1649742857142857
33952,Monor,0.16475785714285715
5103,Jidvei,0.16466071428571424
63278,Horia,0.16452214285714287
52954,Goruia,0.16446214285714286
168755,Boisoara,0.1642935714285714
144893,Marpod,0.16403571428571428
23868,Oncesti,0.1639364285714286
162069,Alexandru Vlahuta,0.16380285714285714
44863,Amaru,0.16371714285714287
70986,Brabova,0.16348500000000002
43563,Maxineni,0.1633614285714286
49313,Scortoasa,0.16335928571428573
22237,Dealu Morii,0.1630957142857143
156589,Curtea,0.16282357142857143
151585,Poieni-Solca,0.16274928571428568
169583,Fauresti,0.16266857142857144
127750,Obarsia,0.1623635714285714
151442,Iaslovat,0.16219142857142857
61167,Cerchezu,0.1621585714285714
113849,Vanatori,0.16210857142857144
88788,Buces,0.16182214285714286
110740,Breznita-Motru,0.16136285714285714
5826,Mogos,0.16122285714285714
133429,Gherghita,0.16108571428571428
112806,Padina,0.16016214285714286
153865,Radoiesti,0.16010499999999997
37397,George Enescu,0.15942142857142858
97189,Gorban,0.15912285714285712
94330,Salcioara,0.1587192857142857
94580,Stefan Voda,0.15853571428571425
179800,Maia,0.15834428571428574
142373,Poiana Blenchii,0.15808285714285714
120343,Zagar,0.15804142857142858
152412,Calmatuiu,0.15797214285714287
170097,Ghioroiu,0.1574607142857143
80365,Glogova,0.1571592857142857
126326,Corbu,0.15711571428571428
172947,Scundu,0.15661357142857144
74732,Vartop,0.15656714285714285
130357,Osica De Jos,0.15629357142857142
82047,Slivilesti,0.15551785714285712
152467,Calmatuiu De Sus,0.15495
125588,Garcov,0.15435214285714283
123969,Razboieni,0.15421857142857145
38848,Romanesti,0.15394285714285713
115637,Balauseri,0.15371642857142856
153473,Olteni,0.15340357142857144
112771,Oprisor,0.15304714285714288
96478,Cotnari,0.1529778571428571
17575,Mozaceni,0.152645
145961,Valea Viilor,0.1525035714285714
92097,Vorta,0.15237785714285715
91937,Valisoara,0.15222428571428573
36952,Cristinesti,0.1522214285714286
36649,Cordareni,0.15214642857142854
88350,Blajeni,0.15165785714285715
23207,Lipova,0.15140785714285715
151530,Balaceana,0.15136785714285717
154166,Sfintesti,0.15125071428571427
75686,Baneasa,0.14999714285714286
146021,Boita,0.14969928571428573
45888,Canesti,0.14960357142857145
39975,Cosula,0.14958071428571426
119466,Sanpaul,0.1494392857142857
162149,Arsura,0.14887714285714287
99441,Tansa,0.14854785714285715
101519,Bulbucata,0.14824285714285715
163208,Cretesti,0.147905
172812,Runcu,0.14754857142857142
72506,Giubega,0.147405
75917,Certesti,0.1472557142857143
74842,Catane,0.14690714285714288
113929,Vladaia,0.14656142857142854
72980,Macesu De Jos,0.1460621428571429
151932,Crevenicu,0.14569142857142856
22111,Damienesti,0.14529714285714285
103194,Gaujani,0.14527714285714285
165719,Rebricea,0.14522142857142856
90431,Pestisu Mic,0.14517357142857143
64461,Lemnia,0.14484785714285714
128436,Priseaca,0.14478785714285713
110456,Balta,0.14477
75819,Buciumeni,0.14427071428571428
43929,Scortaru Nou,0.14363142857142858
112263,Ilovat,0.14330357142857145
151157,Vulturesti,0.14306357142857143
15554,Ciomagesti,0.14216642857142855
46251,Cilibia,0.14212714285714287
108106,Farcasa,0.14199714285714285
39220,Stiubieni,0.14148928571428573
163253,Danesti,0.14131
113698,Sovarna,0.14094357142857142
17913,Poienarii De Arges,0.14084642857142857
113206,Pristol,0.14083
61808,Garliciu,0.14081357142857143
98337,Plugari,0.14058785714285715
45389,Bozioru,0.14023071428571426
35312,Urmenis,0.13992785714285713
14405,Berevoesti,0.13990642857142857
113732,Tamna,0.1399014285714286
54305,Ticvaniu Mare,0.1398657142857143
114060,Branistea,0.13970714285714286
166636,Valeni,0.139345
95667,Andrieseni,0.13914928571428573
174290,Zatreni,0.13872571428571429
70897,Bistret,0.13871357142857144
65099,Valea Mare,0.13855
104715,Putineiu,0.13819571428571426
129629,Urzica,0.13817571428571426
41621,Poiana Marului,0.13794642857142855
53069,Lapusnicel,0.1377728571428571
112129,Husnicioara,0.13769499999999998
162452,Balteni,0.1376442857142857
157736,Manastiur,0.1373707142857143
43493,Marasu,0.136975
74171,Secu,0.1368442857142857
98202,Mosna,0.13674071428571427
80427,Godinesti,0.13603214285714285
110688,Balvanesti,0.13572285714285715
128301,Poboru,0.13553285714285715
126905,Fagetelu,0.13531428571428572
51984,Ciuchici,0.135295
162381,Bacesti,0.13510214285714284
163903,Gagesti,0.1347692857142857
46108,Chiliile,0.1344307142857143
72882,Izvoare,0.13429
38633,Radauti-Prut,0.13401714285714286
11762,Plescuta,0.13350714285714285
54573,Vrani,0.13236571428571428
72953,Lipovu,0.13217285714285718
89151,Cerbal,0.13201428571428572
74867,Carna,0.13178857142857142
179908,Pietrari,0.1314607142857143
43117,Frecatei,0.13137071428571429
164277,Dimitrie Cantemir,0.1307742857142857
6164,Ohaba,0.12950285714285714
14726,Botesti,0.12935142857142856
159847,Beidaud,0.12887428571428575
162924,Bunesti-Averesti,0.12822428571428574
23644,Negri,0.12741785714285717
151521,Burla,0.1271085714285714
125757,Barasti,0.12706714285714288
133919,Lapos,0.1266057142857143
95612,Alexandru I. Cuza,0.12614214285714287
49019,Robeasca,0.12590214285714288
174520,Mitrofani,0.125895
167277,Cozmesti,0.12552357142857143
129317,Tatulesti,0.12411714285714286
47417,Margaritesti,0.12402857142857142
43732,Ramnicelu,0.12390571428571427
75542,Balabanesti,0.12348714285714284
99209,Strunga,0.12317642857142856
107234,Bicaz,0.12304285714285712
148382,Draguseni,0.12283785714285715
172581,Roesti,0.12206357142857141
175126,Andreiasu De Jos,0.12196857142857143
51948,Ciclova Romana,0.12195285714285715
114079,Vrata,0.12173428571428573
152314,Bujoru,0.12153571428571429
127411,Leleasca,0.12139714285714284
180028,Porumbesti,0.12117142857142858
137728,Foieni,0.12102999999999998
62538,Ostrov,0.1209892857142857
111417,Corlatel,0.12057428571428572
125178,Boghicea,0.12037071428571426
3397,Blandiana,0.11983214285714285
54163,Sopotu Nou,0.11978928571428571
37618,Hanesti,0.11943000000000002
179917,Rau Alb,0.11913642857142856
87843,Balsa,0.11891928571428569
125846,Barza,0.11877857142857143
129503,Topana,0.11831785714285714
3761,Cenade,0.11800357142857142
153384,Mosteni,0.11735
76745,Movileni,0.11725071428571428
39942,Lozna,0.1159457142857143
