Siruta,Localitate,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
53247,Maureni,0.25222,0.22586,0.2485,0.29492,0.26913,0.30427,0.262,0.33285,0.298,0.31764,0.31489,0.36647,0.32273,0.29388
53274,Mehadia,0.36377,0.35269,0.28698,0.30895,0.33145,0.31488,0.31939,0.35138,0.32072,0.31235,0.399,0.39668,0.41281,0.41602
53327,Mehadica,0.0,0.0,0.2803,0.0,0.0,0.10799,0.10799,0.0,0.0,0.10799,0.0,0.10799,0.0,0.16195
53345,Naidas,0.14016,0.13206,0.22284,0.24548,0.2435,0.16199,0.18655,0.10637,0.07794,0.15758,0.14809,0.19358,0.20756,0.15176
53372,Obreja,0.34093,0.3589,0.36723,0.34539,0.37125,0.32409,0.29623,0.32143,0.34982,0.35727,0.35763,0.23092,0.20509,0.19879
53425,Paltinis,0.26934,0.3122,0.29445,0.2987,0.31629,0.34963,0.32995,0.35618,0.33902,0.35492,0.34826,0.35511,0.3186,0.36429
53489,Coronini,0.2899,0.33783,0.29644,0.34224,0.34239,0.33631,0.27916,0.29094,0.27166,0.21983,0.26979,0.27564,0.29527,0.29916
53513,Pojejena,0.29485,0.315,0.30835,0.3432,0.32482,0.36409,0.35827,0.35056,0.33693,0.31241,0.33747,0.34886,0.32185,0.31415
53577,Prigor,0.26098,0.22614,0.20135,0.19452,0.21387,0.20938,0.20816,0.19115,0.15481,0.1638,0.16998,0.27401,0.25048,0.23008
53639,Ramna,0.19334,0.1738,0.26964,0.25437,0.25421,0.24525,0.17976,0.16122,0.16873,0.14824,0.22475,0.26951,0.30673,0.28302
53675,Racasdia,0.19545,0.23536,0.17904,0.21054,0.217,0.22065,0.26169,0.23051,0.28641,0.30071,0.31574,0.29755,0.29754,0.31229
53700,Eftimie Murgu,0.13308,0.17405,0.21163,0.23964,0.22607,0.30539,0.28679,0.3051,0.2633,0.30597,0.25682,0.29275,0.27049,0.24954
53728,Rusca Montana,0.31736,0.28857,0.23677,0.24266,0.23587,0.24054,0.25784,0.25544,0.26401,0.23641,0.21425,0.2163,0.22713,0.20604
53755,Sacu,0.25056,0.17095,0.20308,0.06391,0.1466,0.14161,0.14303,0.2075,0.2431,0.2328,0.19946,0.2598,0.25374,0.2039
53791,Sasca Montana,0.19253,0.23488,0.25612,0.22538,0.2454,0.22994,0.27437,0.29944,0.29344,0.29149,0.27567,0.30149,0.28794,0.39437
53853,Sichevita,0.18641,0.1725,0.20247,0.25723,0.24627,0.29068,0.26416,0.31481,0.33575,0.32452,0.35648,0.36841,0.33487,0.35503
54056,Slatina-Timis,0.2452,0.22481,0.28146,0.31051,0.38043,0.37519,0.37488,0.4063,0.39183,0.41282,0.42675,0.41035,0.40418,0.39549
54109,Socol,0.0779,0.135,0.0992,0.08764,0.08766,0.08761,0.08761,0.08759,0.10483,0.08761,0.15762,0.15758,0.10799,0.23274
54163,Sopotu Nou,0.17923,0.1324,0.10361,0.10788,0.09725,0.19897,0.08485,0.15392,0.09954,0.0711,0.08482,0.09442,0.08722,0.18184
54270,Teregova,0.32706,0.32449,0.32515,0.29549,0.27015,0.2314,0.27371,0.26062,0.28556,0.31984,0.30452,0.28219,0.29228,0.34216
54305,Ticvaniu Mare,0.13648,0.11034,0.13027,0.20652,0.15204,0.16299,0.12711,0.12513,0.1377,0.11822,0.07897,0.16795,0.14875,0.15565
54350,Tarnova,0.17889,0.18993,0.19363,0.20055,0.14609,0.21946,0.21439,0.19782,0.14752,0.20787,0.25066,0.2273,0.26852,0.27258
54387,Toplet,0.2729,0.25015,0.28523,0.27643,0.26538,0.26842,0.21802,0.26525,0.28722,0.25996,0.27102,0.21436,0.18228,0.29883
54412,Turnu Ruieni,0.31685,0.32617,0.34676,0.33629,0.34839,0.38029,0.35374,0.35258,0.32189,0.35963,0.36934,0.36675,0.35484,0.35409
54485,Valiug,0.35509,0.36718,0.35333,0.35525,0.33669,0.34129,0.28152,0.2814,0.29202,0.27723,0.26372,0.23423,0.22876,0.22091
54500,Varadia,0.08507,0.06586,0.01312,0.05642,0.07578,0.05991,0.05773,0.04457,0.05837,0.03937,0.04982,0.09915,0.17186,0.18614
54537,Vermes,0.0,0.0,0.0,0.0,0.08257,0.0,0.10799,0.15768,0.15327,0.0702,0.18505,0.19221,0.18098,0.22356
54573,Vrani,0.13388,0.11447,0.07022,0.14601,0.15654,0.18108,0.23166,0.21104,0.16252,0.1532,0.2223,0.0702,0.0,0.0
54617,Zavoi,0.13619,0.23139,0.21925,0.27573,0.20772,0.17829,0.148,0.17899,0.2263,0.24551,0.24793,0.27083,0.27945,0.29695
54699,Zorlentu Mare,0.15746,0.21301,0.26713,0.24041,0.22784,0.21084,0.30176,0.31234,0.27937,0.30485,0.30503,0.32547,0.34868,0.32309
54975,Municipiul Cluj-Napoca,0.77312,0.76426,0.77107,0.76397,0.76171,0.7509,0.7397,0.73856,0.73429,0.73015,0.7282,0.72334,0.70854,0.69881
55008,Municipiul Dej,0.65028,0.65576,0.66419,0.67056,0.66109,0.65636,0.6534,0.65021,0.64514,0.63493,0.6382,0.63739,0.64725,0.63966
55062,Cuzdrioara,0.3683,0.37234,0.3686,0.35604,0.33803,0.34553,0.35956,0.37842,0.36859,0.36649,0.36736,0.38969,0.39246,0.41699
55106,Jichisu De Jos,0.26108,0.24268,0.10802,0.16203,0.23057,0.09917,0.17903,0.3174,0.20598,0.16863,0.30661,0.3079,0.37956,0.37741
55160,Mica,0.33742,0.33367,0.36278,0.37221,0.3695,0.34232,0.37113,0.39359,0.41875,0.44197,0.44387,0.41362,0.43678,0.4449
55259,Municipiul Turda,0.61346,0.62557,0.63641,0.63002,0.63384,0.63658,0.65473,0.6327,0.63629,0.63403,0.63129,0.63751,0.63255,0.63601
55277,Mihai Viteazu,0.4187,0.41857,0.44528,0.43926,0.44264,0.41858,0.42092,0.41668,0.45492,0.39364,0.40185,0.40527,0.3897,0.38292
55311,Sandulesti,0.35994,0.29856,0.341,0.38538,0.35342,0.38512,0.35522,0.38181,0.39444,0.39518,0.40904,0.39661,0.42685,0.43532
55357,Municipiul Campia Turzii,0.41172,0.40684,0.45907,0.47324,0.49163,0.59305,0.59938,0.60277,0.6047,0.60314,0.6079,0.57264,0.60424,0.58583
55384,Municipiul Gherla,0.50285,0.51448,0.51881,0.51139,0.49831,0.48036,0.45006,0.46723,0.47786,0.50418,0.52998,0.53658,0.53849,0.54253
55446,Oras Huedin,0.57733,0.57625,0.59074,0.58146,0.58839,0.59039,0.568,0.56185,0.5648,0.57474,0.57019,0.5699,0.57322,0.57762
55473,Aghiresu,0.43664,0.40012,0.42046,0.40897,0.42431,0.42706,0.43159,0.40916,0.44262,0.42976,0.45356,0.45273,0.45435,0.4472
55598,Aiton,0.27215,0.22887,0.16865,0.21746,0.13405,0.25194,0.1614,0.22183,0.27909,0.30129,0.34419,0.22091,0.28635,0.45735
55623,Alunis,0.2074,0.16415,0.1644,0.0,0.0,0.13223,0.27034,0.18062,0.27586,0.19833,0.19255,0.23417,0.20059,0.16409
55687,Apahida,0.52155,0.53733,0.50842,0.5251,0.52834,0.53527,0.53901,0.54596,0.56306,0.56415,0.57625,0.57841,0.56974,0.56483
55776,Aschileu,0.20238,0.19909,0.19759,0.2008,0.25207,0.2374,0.24152,0.24796,0.25829,0.2978,0.3121,0.32107,0.35748,0.33327
55838,Baciu,0.58416,0.5533,0.56224,0.58144,0.59575,0.61647,0.60666,0.62508,0.61853,0.61765,0.61851,0.63801,0.65175,0.6481
55918,Baisoara,0.35279,0.31667,0.32474,0.31663,0.30897,0.34241,0.38482,0.36108,0.29817,0.33568,0.38419,0.31039,0.33057,0.29736
56014,Belis,0.29278,0.32504,0.32859,0.32334,0.3312,0.34658,0.34592,0.36623,0.3854,0.38098,0.37947,0.38114,0.3693,0.37272
56096,Bobalna,0.21066,0.22487,0.25764,0.24971,0.2601,0.24231,0.24573,0.21263,0.2795,0.28883,0.34308,0.33645,0.32358,0.36397
56210,Bontida,0.39187,0.39559,0.37829,0.31923,0.33384,0.36239,0.37009,0.37355,0.38293,0.38389,0.39125,0.41559,0.42195,0.40241
56265,Borsa,0.29886,0.23973,0.28923,0.26163,0.20456,0.23827,0.24449,0.21822,0.32292,0.31255,0.31604,0.30786,0.31104,0.33989
56327,Buza,0.22748,0.22649,0.18776,0.19319,0.21854,0.18211,0.18655,0.11369,0.22548,0.23216,0.25234,0.21781,0.2462,0.28469
56354,Caianu,0.28211,0.32041,0.28186,0.32394,0.33223,0.32992,0.31546,0.33784,0.36024,0.38315,0.41091,0.38923,0.38985,0.41746
56425,Calarasi,0.36322,0.33707,0.30527,0.23529,0.25925,0.27988,0.35825,0.31861,0.30178,0.3168,0.32769,0.36936,0.33586,0.3434
56461,Calatele,0.36964,0.35669,0.38147,0.3674,0.37614,0.36496,0.36105,0.34476,0.3401,0.35413,0.37448,0.38029,0.39918,0.41312
56522,Camarasu,0.21793,0.27664,0.22221,0.29513,0.31651,0.31476,0.33128,0.33022,0.30221,0.3126,0.35587,0.35499,0.32597,0.3207
56568,Capusu Mare,0.4008,0.37602,0.39208,0.31402,0.30798,0.22123,0.21772,0.28049,0.38762,0.39782,0.37576,0.40482,0.4399,0.43692
56666,Caseiu,0.39552,0.42845,0.42858,0.41623,0.40729,0.39223,0.44716,0.45501,0.45921,0.4672,0.46989,0.46993,0.4697,0.50301
56773,Catina,0.28613,0.28599,0.29331,0.28652,0.29236,0.26543,0.33536,0.28311,0.33474,0.32123,0.34017,0.33387,0.33745,0.35855
56844,Ceanu Mare,0.3453,0.40684,0.38072,0.34007,0.36733,0.37168,0.31023,0.35159,0.39035,0.3907,0.3686,0.35408,0.34589,0.37161
56988,Chinteni,0.41151,0.4238,0.41669,0.45658,0.43863,0.45236,0.44309,0.47013,0.48713,0.50448,0.5077,0.513,0.4891,0.51124
57083,Chiuiesti,0.22356,0.23331,0.24311,0.24287,0.24218,0.27917,0.27569,0.29418,0.29767,0.31887,0.27261,0.29756,0.33987,0.33995
57163,Ciucea,0.29988,0.30586,0.30925,0.31526,0.3404,0.28575,0.28798,0.34024,0.33421,0.34813,0.36408,0.36016,0.35884,0.34406
57225,Ciurila,0.39513,0.44544,0.4262,0.40991,0.42596,0.43653,0.45909,0.4614,0.46528,0.47627,0.4964,0.48991,0.47732,0.44661
57314,Catcau,0.21683,0.21902,0.23836,0.2044,0.24164,0.20609,0.25459,0.24984,0.22574,0.19879,0.21939,0.24217,0.25363,0.22731
57350,Cojocna,0.36232,0.41503,0.40461,0.40965,0.40623,0.31727,0.3389,0.42441,0.41121,0.38047,0.43161,0.44457,0.46675,0.46975
57449,Cornesti,0.24585,0.26994,0.29218,0.34119,0.32746,0.28805,0.31359,0.31901,0.35441,0.3864,0.41766,0.37047,0.42013,0.37892
57546,Dabaca,0.20891,0.22005,0.19335,0.20761,0.16207,0.22916,0.26068,0.22952,0.33001,0.3378,0.34366,0.35985,0.3722,0.39121
57582,Feleacu,0.49874,0.50695,0.50625,0.50923,0.52507,0.53023,0.5361,0.55372,0.58021,0.59223,0.60104,0.6053,0.60261,0.61167
57644,Fizesu Gherlii,0.30159,0.30011,0.27718,0.29596,0.29209,0.32521,0.32337,0.30638,0.34842,0.37838,0.34605,0.38622,0.36841,0.35525
57706,Floresti,0.58017,0.58343,0.5994,0.64415,0.65813,0.66183,0.67568,0.70319,0.71919,0.71744,0.71803,0.7156,0.71449,0.70384
57742,Frata,0.27628,0.27627,0.24054,0.19111,0.22305,0.21412,0.28314,0.32784,0.32845,0.3407,0.36214,0.37588,0.38531,0.37566
57831,Geaca,0.23077,0.15189,0.25423,0.25423,0.25661,0.26368,0.20303,0.2382,0.29128,0.2785,0.31445,0.3469,0.3855,0.36793
57902,Gilau,0.52825,0.53016,0.58364,0.51767,0.52676,0.53303,0.56919,0.53667,0.53449,0.54816,0.55309,0.57137,0.57398,0.56635
57948,Garbau,0.44841,0.43809,0.40422,0.45064,0.43157,0.44918,0.45844,0.45106,0.44329,0.40216,0.427,0.42796,0.41601,0.43872
58008,Iara,0.4364,0.4252,0.43688,0.42749,0.4069,0.42035,0.42275,0.46623,0.47121,0.47427,0.48919,0.4635,0.44507,0.4593
58142,Iclod,0.34475,0.33553,0.32175,0.32491,0.31039,0.3432,0.37377,0.35569,0.35139,0.32606,0.33251,0.31647,0.3156,0.30647
58204,Izvoru Crisului,0.34602,0.32788,0.31642,0.32169,0.33042,0.32662,0.3343,0.32302,0.31477,0.31419,0.33454,0.32917,0.3715,0.36141
58259,Jucu,0.39546,0.39276,0.35128,0.38845,0.35996,0.3385,0.2733,0.30253,0.29282,0.26503,0.24902,0.26994,0.22492,0.20706
58311,Luna,0.39224,0.41239,0.38861,0.41292,0.43503,0.45136,0.44987,0.47852,0.49268,0.49769,0.48182,0.46357,0.47467,0.46695
58357,Maguri-Racatau,0.25334,0.2788,0.21403,0.22291,0.21855,0.30738,0.35311,0.35861,0.33331,0.31499,0.39124,0.40059,0.39527,0.42024
58393,Manastireni,0.30246,0.33329,0.28481,0.27434,0.22288,0.20881,0.28868,0.3247,0.33603,0.32509,0.36914,0.36155,0.37617,0.35925
58464,Margau,0.27507,0.26543,0.26048,0.26167,0.28203,0.29893,0.30362,0.33224,0.33733,0.3398,0.37081,0.35726,0.36528,0.36102
58534,Marisel,0.33493,0.33446,0.32865,0.28016,0.29826,0.28243,0.32144,0.32008,0.29185,0.32457,0.3376,0.36001,0.39276,0.3782
58552,Mintiu Gherlii,0.38027,0.35428,0.3361,0.39162,0.40358,0.37872,0.39419,0.42012,0.40262,0.41816,0.44929,0.4519,0.45292,0.48881
58623,Mociu,0.33812,0.31306,0.39361,0.36856,0.38706,0.38786,0.40105,0.38072,0.391,0.4211,0.41456,0.4086,0.41864,0.43445
58721,Moldovenesti,0.3521,0.31117,0.34021,0.30841,0.33415,0.33864,0.34514,0.36071,0.36707,0.36898,0.33466,0.32349,0.33335,0.32686
58794,Palatca,0.16666,0.14035,0.1671,0.14056,0.18373,0.23778,0.20785,0.21459,0.21428,0.1324,0.15945,0.17904,0.18141,0.18447
58856,Panticeu,0.2386,0.21771,0.25311,0.27576,0.26081,0.30129,0.28652,0.30461,0.32468,0.34358,0.38289,0.38754,0.44748,0.53066
58918,Petrestii De Jos,0.2975,0.27584,0.23412,0.32215,0.35268,0.3391,0.34742,0.35312,0.38734,0.41602,0.38947,0.41959,0.40692,0.39085
58990,Ploscos,0.10791,0.19333,0.2464,0.19235,0.24719,0.22516,0.23564,0.19717,0.16195,0.20717,0.15762,0.20756,0.18899,0.27225
59041,Poieni,0.33851,0.36497,0.34685,0.37496,0.38384,0.36985,0.35301,0.37062,0.35946,0.37472,0.40722,0.40716,0.43423,0.44547
59130,Recea-Cristur,0.19316,0.14579,0.15184,0.26097,0.23513,0.1878,0.28494,0.19044,0.23917,0.23001,0.25126,0.36547,0.3429,0.20072
59238,Risca,0.29059,0.31833,0.29788,0.31309,0.30159,0.32611,0.33362,0.32662,0.33145,0.37127,0.4075,0.39672,0.39158,0.43423
59283,Sacuieu,0.18117,0.2181,0.22988,0.22988,0.25195,0.22226,0.29243,0.32194,0.3881,0.38164,0.37584,0.35988,0.3712,0.36325
59327,Savadisla,0.44984,0.44892,0.19018,0.32559,0.36052,0.41885,0.39023,0.41334,0.42991,0.42402,0.39779,0.38024,0.40187,0.45384
59416,Sic,0.34158,0.34172,0.35804,0.34701,0.34456,0.34034,0.36941,0.38577,0.40301,0.42352,0.46303,0.48807,0.48096,0.46436
59434,Sancraiu,0.39193,0.43118,0.42121,0.43496,0.44789,0.43723,0.447,0.44374,0.46055,0.45844,0.41211,0.41985,0.45752,0.46196
59498,Sanmartin,0.27401,0.22515,0.12496,0.18904,0.18211,0.10703,0.13899,0.09515,0.21461,0.16751,0.32908,0.3639,0.35557,0.34555
59586,Sanpaul,0.32583,0.2905,0.28518,0.29776,0.30272,0.31725,0.33515,0.32202,0.30351,0.31216,0.31292,0.33005,0.33919,0.39228
59657,Suatu,0.1858,0.16823,0.20341,0.19436,0.13054,0.1664,0.21325,0.22868,0.20398,0.2461,0.27336,0.28679,0.27708,0.23875
59693,Tritenii De Jos,0.34992,0.29089,0.32826,0.34242,0.32563,0.30464,0.31542,0.37563,0.4082,0.43377,0.42688,0.45451,0.47413,0.48319
59764,Tureni,0.28626,0.28234,0.27342,0.27391,0.30162,0.27962,0.30277,0.32612,0.33894,0.36536,0.38527,0.39312,0.39768,0.40688
59826,Taga,0.27892,0.32533,0.31688,0.30059,0.23404,0.23796,0.2529,0.2597,0.22457,0.23698,0.25899,0.26466,0.27478,0.22169
59880,Unguras,0.23407,0.23632,0.27972,0.26421,0.24597,0.26226,0.22611,0.2646,0.2972,0.30735,0.32946,0.32565,0.32649,0.35711
59942,Vad,0.19006,0.20389,0.2658,0.23369,0.23416,0.21136,0.24458,0.23978,0.27809,0.27342,0.3407,0.34568,0.33248,0.29297
60026,Valea Ierii,0.18012,0.21779,0.21482,0.24324,0.24515,0.23731,0.23569,0.23987,0.21036,0.23297,0.27135,0.28389,0.30267,0.38092
60062,Viisoara,0.47353,0.45922,0.41097,0.3937,0.40286,0.4198,0.46626,0.45917,0.47141,0.4557,0.49031,0.51194,0.51392,0.4988
60099,Vultureni,0.21582,0.27881,0.23003,0.10144,0.14881,0.17498,0.20883,0.20612,0.27994,0.30943,0.29953,0.32568,0.3366,0.33862
60169,Negreni,0.31001,0.27093,0.3484,0.32736,0.34796,0.34555,0.36823,0.35901,0.37897,0.39283,0.35967,0.39989,0.39786,0.42702
60419,Municipiul Constanta,0.73498,0.58802,0.73775,0.73896,0.73642,0.7379,0.73825,0.73257,0.73808,0.73274,0.73603,0.73464,0.73484,0.73211
60455,Oras Eforie,0.55398,0.54351,0.5572,0.53729,0.51821,0.53798,0.51634,0.51952,0.52296,0.52492,0.53243,0.53631,0.53335,0.53736
60482,Municipiul Mangalia,0.41479,0.40206,0.39718,0.42707,0.44267,0.45466,0.34028,0.44972,0.45223,0.46883,0.48094,0.46037,0.44323,0.53335
60507,Oras Navodari,0.56346,0.56409,0.56788,0.56274,0.5906,0.60108,0.57333,0.57888,0.58397,0.5949,0.58774,0.58097,0.57902,0.58777
60534,Oras Techirghiol,0.49129,0.47929,0.48069,0.51398,0.56459,0.50664,0.48458,0.48726,0.48472,0.51298,0.52907,0.53377,0.53262,0.52845
60570,Agigea,0.53495,0.52897,0.51293,0.52016,0.5449,0.5236,0.52783,0.53536,0.52344,0.51706,0.53295,0.54052,0.53242,0.54324
60598,23-Aug,0.43867,0.42879,0.39206,0.40057,0.42821,0.42926,0.43439,0.43252,0.42513,0.39423,0.42807,0.4092,0.403,0.39944
60632,Limanu,0.47955,0.46794,0.38994,0.38875,0.41471,0.41491,0.37455,0.32166,0.31823,0.38598,0.42447,0.45857,0.46003,0.45211
60687,Oras Ovidiu,0.59624,0.6055,0.6081,0.61157,0.60269,0.60265,0.60327,0.60729,0.63432,0.61951,0.63113,0.63661,0.63692,0.63059
60721,Tuzla,0.44523,0.45742,0.43916,0.42676,0.43552,0.41832,0.42778,0.45953,0.44999,0.46744,0.47761,0.48034,0.50196,0.48367
60776,Oras Cernavoda,0.4349,0.42219,0.46689,0.46639,0.47228,0.47728,0.46698,0.46514,0.4734,0.47434,0.49538,0.49591,0.50078,0.50013
60801,Oras Harsova,0.46187,0.47036,0.50062,0.45856,0.43881,0.43363,0.43498,0.42379,0.44695,0.45624,0.45804,0.48867,0.49249,0.49462
60847,Municipiul Medgidia,0.57447,0.57404,0.60123,0.59787,0.61439,0.61986,0.62156,0.61672,0.62023,0.61649,0.60563,0.5977,0.60057,0.5987
60883,Adamclisi,0.31834,0.34597,0.33304,0.31054,0.29908,0.32004,0.33954,0.30212,0.29804,0.30522,0.31161,0.31944,0.31338,0.3093
60945,Albesti,0.26278,0.27023,0.28494,0.24955,0.30499,0.2978,0.25721,0.26743,0.27406,0.30047,0.31208,0.3144,0.35076,0.33734
61005,Aliman,0.0,0.23254,0.1866,0.16381,0.20303,0.22512,0.19867,0.28391,0.22849,0.21946,0.24273,0.27435,0.32714,0.29995
61069,Oras Baneasa,0.32317,0.34983,0.34498,0.3531,0.35121,0.3636,0.36945,0.38369,0.3611,0.40028,0.39387,0.39469,0.41453,0.40516
61121,Castelu,0.31772,0.29303,0.29802,0.34791,0.34753,0.36746,0.35645,0.33886,0.33287,0.34317,0.32898,0.36849,0.38805,0.39725
61167,Cerchezu,0.1603,0.17797,0.16514,0.21838,0.19726,0.08761,0.11824,0.143,0.10472,0.13276,0.20588,0.19733,0.18094,0.18069
61210,Chirnogeni,0.24815,0.24549,0.25622,0.28803,0.3107,0.26589,0.25903,0.29121,0.28344,0.27883,0.24151,0.2757,0.28756,0.30424
61256,Ciobanu,0.20797,0.21955,0.21426,0.2238,0.18198,0.20901,0.2078,0.24559,0.23757,0.2516,0.24131,0.22874,0.29753,0.23413
61283,Ciocarlia,0.25341,0.31622,0.29198,0.26699,0.24755,0.26917,0.31046,0.3182,0.27538,0.22945,0.26044,0.23035,0.32185,0.3671
61318,Cobadin,0.42856,0.41115,0.3319,0.39,0.41024,0.41292,0.40703,0.39004,0.38664,0.37291,0.36877,0.36987,0.39728,0.42166
61372,Cogealac,0.44098,0.46164,0.47251,0.47733,0.48645,0.48533,0.46162,0.45441,0.46906,0.49857,0.49263,0.48601,0.47893,0.48603
61452,Comana,0.19504,0.16083,0.21698,0.1761,0.17201,0.17396,0.22873,0.2354,0.21341,0.20809,0.19774,0.14483,0.16923,0.16265
61513,Corbu,0.34462,0.37605,0.40596,0.42131,0.41902,0.43901,0.43393,0.45533,0.46281,0.44977,0.47839,0.47645,0.48751,0.51191
61559,Crucea,0.31207,0.29405,0.26454,0.30492,0.3428,0.34325,0.32753,0.31775,0.34863,0.36547,0.36025,0.38461,0.39008,0.38325
61620,Cumpana,0.52981,0.52257,0.49933,0.51336,0.52107,0.5242,0.5149,0.51052,0.52903,0.5479,0.56072,0.56643,0.57109,0.57105
61675,Deleni,0.31995,0.28718,0.30218,0.28072,0.32278,0.27564,0.29629,0.30498,0.33174,0.32475,0.30368,0.30074,0.29563,0.29176
61737,Dobromir,0.25812,0.18003,0.22291,0.24421,0.12563,0.15001,0.19447,0.17747,0.24709,0.15875,0.19016,0.20172,0.22833,0.23462
61808,Garliciu,0.0991,0.0,0.0,0.17708,0.06692,0.10486,0.08761,0.08759,0.12404,0.15646,0.24153,0.27916,0.26128,0.28576
61826,Ghindaresti,0.17587,0.18987,0.22901,0.24561,0.21521,0.25157,0.21953,0.15488,0.19271,0.17916,0.1931,0.20384,0.20569,0.23692
61871,Independenta,0.19482,0.20658,0.22524,0.2522,0.25079,0.24691,0.25839,0.23339,0.21152,0.21414,0.2158,0.24838,0.26496,0.25715
61951,Ion Corvin,0.13639,0.17797,0.24454,0.22423,0.2104,0.14831,0.13879,0.21631,0.2005,0.21825,0.26354,0.28709,0.25477,0.27962
62020,Istria,0.21705,0.16122,0.1572,0.18824,0.21406,0.29673,0.30374,0.26279,0.30487,0.27392,0.28507,0.27979,0.35298,0.37818
62057,Lipnita,0.19294,0.22069,0.25366,0.20447,0.2102,0.21647,0.21264,0.20331,0.26184,0.27815,0.2979,0.26667,0.28865,0.27463
62137,Mereni,0.27304,0.27876,0.29499,0.31185,0.25086,0.2501,0.27257,0.33994,0.27821,0.25154,0.23843,0.21251,0.21853,0.23681
62191,Mihail Kogalniceanu,0.41902,0.01848,0.44223,0.45644,0.44605,0.44974,0.48813,0.49255,0.50627,0.49409,0.49483,0.50012,0.50537,0.50001
62253,Mihai Viteazu,0.29216,0.30096,0.27424,0.28878,0.32539,0.34323,0.33994,0.37818,0.36046,0.3489,0.3442,0.3423,0.35481,0.37059
62280,Mircea Voda,0.22911,0.24743,0.31318,0.32079,0.31609,0.3083,0.27728,0.28359,0.28014,0.30503,0.3098,0.34921,0.38896,0.39899
62360,Oras Murfatlar,0.43763,0.43487,0.45319,0.44791,0.43815,0.44748,0.44176,0.45961,0.44854,0.44074,0.4445,0.44065,0.44428,0.43537
62397,Oras Negru Voda,0.39223,0.38073,0.36834,0.38043,0.37715,0.3459,0.34037,0.35849,0.32453,0.28886,0.30411,0.32016,0.32346,0.32032
62440,Nicolae Balcescu,0.40918,0.42681,0.43371,0.40621,0.3858,0.3614,0.32671,0.33321,0.39383,0.41771,0.41605,0.40352,0.39141,0.39014
62486,Oltina,0.32919,0.34632,0.30189,0.32949,0.30909,0.29513,0.28786,0.2833,0.26751,0.253,0.26361,0.2466,0.23695,0.27161
62538,Ostrov,0.09524,0.14153,0.1269,0.04474,0.08316,0.12667,0.16387,0.17945,0.11735,0.11411,0.11435,0.12904,0.09957,0.15787
62609,Pantelimon,0.23204,0.23167,0.24423,0.25727,0.26554,0.21926,0.25552,0.33758,0.35338,0.31224,0.29928,0.31907,0.32145,0.34465
62672,Pecineaga,0.1569,0.14045,0.18942,0.18941,0.1602,0.11992,0.18295,0.16421,0.1524,0.18003,0.21795,0.27057,0.31041,0.31857
62707,Pestera,0.29122,0.30448,0.29597,0.29566,0.26291,0.29972,0.31341,0.27146,0.26443,0.29069,0.29701,0.31611,0.3246,0.32187
62761,Poarta Alba,0.37362,0.37779,0.37915,0.42128,0.41207,0.422,0.4224,0.39442,0.37912,0.36688,0.36116,0.38386,0.39337,0.42969
62798,Rasova,0.19477,0.19223,0.2098,0.29858,0.26431,0.27788,0.27219,0.28069,0.29795,0.27977,0.2892,0.28343,0.26815,0.26304
62823,Saraiu,0.21423,0.22876,0.22963,0.27881,0.19278,0.19064,0.1664,0.21429,0.23425,0.20313,0.20791,0.22117,0.23746,0.2039
62878,Sacele,0.28526,0.28087,0.24878,0.26482,0.25581,0.33147,0.26116,0.2934,0.26135,0.3521,0.34954,0.34516,0.3488,0.35883
62903,Seimeni,0.08246,0.11295,0.09156,0.0593,0.16083,0.23936,0.21148,0.29433,0.30888,0.31946,0.33134,0.33774,0.33084,0.37665
62949,Silistea,0.103,0.23725,0.26344,0.14143,0.15738,0.17713,0.18936,0.17389,0.1346,0.1757,0.17787,0.1527,0.18589,0.19349
62985,Targusor,0.19003,0.18085,0.08822,0.18103,0.16441,0.22679,0.24578,0.23969,0.26535,0.28153,0.29574,0.28111,0.31412,0.34398
63045,Topalu,0.14764,0.14859,0.13752,0.11591,0.13165,0.1454,0.18046,0.16851,0.17527,0.18573,0.208,0.20232,0.19643,0.16996
63072,Topraisar,0.38962,0.39657,0.37044,0.4202,0.4103,0.41127,0.42319,0.44408,0.40717,0.42902,0.42406,0.38963,0.40244,0.43292
63125,Valu Lui Traian,0.52667,0.53425,0.50385,0.47018,0.4526,0.48563,0.52677,0.54106,0.54641,0.56084,0.58164,0.57366,0.56939,0.58239
63152,Lumina,0.49136,0.47575,0.43533,0.46679,0.46048,0.47219,0.49155,0.51642,0.52863,0.54692,0.56405,0.57349,0.56501,0.5825
63161,Dumbraveni,0.10791,0.10786,0.0,0.0992,0.0,0.0,0.0,0.0,0.1614,0.0702,0.0992,0.0,0.0,0.0
63170,Vulturu,0.18684,0.19837,0.23504,0.22434,0.18929,0.21376,0.20306,0.18802,0.17059,0.17849,0.17329,0.1252,0.11493,0.13327
63189,Tortoman,0.3157,0.29418,0.286,0.29717,0.26171,0.2854,0.25706,0.22249,0.24555,0.24548,0.25413,0.27639,0.26013,0.26863
63198,Amzacea,0.27066,0.30001,0.29821,0.27827,0.27181,0.25926,0.30482,0.30773,0.3206,0.33791,0.34691,0.32715,0.3399,0.3319
63278,Horia,0.2118,0.27622,0.21848,0.12611,0.14987,0.13787,0.09859,0.12626,0.22318,0.14253,0.16022,0.17367,0.16753,0.09098
